algo,arch,scale,query,reln,limit,reps,eps,pre_eps,run_eps,nosy_ans,gsens,bias_ans,true_ans,nosy_ans_list,bias_ans_list,gsens_list,avg_time,time_list
TSensDP,snap_facebook,1,q_4star_568681,source_348_circle_circle13,30,10,1.0,0.5,0.5,946.2205134137806,41.5,1027.7,1369.0,"[1490.781313714651, 1287.849055870969, 360.90018722586467, 1325.522635846354, 915.5257596503495, 1024.624108742611, 1236.9299325417915, 545.1824524881902, 1265.7291922615223, 9.160495795502246]","[1369.0, 1369.0, 367.0, 1369.0, 1369.0, 1369.0, 1262.0, 529.0, 1262.0, 12.0]","[99, 54, 7, 58, 73, 82, 16, 9, 16, 1]",0.5634138107299804,"[0.5459680557250977, 0.5329494476318359, 0.5597496032714844, 0.5624792575836182, 0.5997734069824219, 0.5556204319000244, 0.5856809616088867, 0.6132810115814209, 0.5314326286315918, 0.5472033023834229]"
TSensDP,snap_facebook,1,q_4star_568681,source_348_circle_circle13,50,10,1.0,0.5,0.5,915.6296304802196,47.7,827.6,1369.0,"[10.187126228635053, 1028.452925609078, 1345.798701388184, 11.57048214950205, 1293.216673784386, 1352.6474094371686, 2219.723193184442, 13.821524603532504, 1344.642435960604, 536.2358324566652]","[12.0, 1037.0, 1198.0, 12.0, 1369.0, 1369.0, 1369.0, 12.0, 1369.0, 529.0]","[1, 13, 15, 1, 132, 102, 76, 1, 127, 9]",0.5454906940460205,"[0.5477161407470703, 0.5202374458312988, 0.5624439716339111, 0.4799063205718994, 0.5778687000274658, 0.5172481536865234, 0.560173511505127, 0.6125471591949463, 0.5342848300933838, 0.5424807071685791]"
TSensDP,snap_facebook,1,q_4star_568681,source_348_circle_circle13,100,10,1.0,0.5,0.5,1303.3075304202064,74.0,1183.0,1369.0,"[1272.2943143686769, 1392.5185230686363, 1218.3688527269903, 1243.20330147824, 1362.487393825231, 1467.1305477512196, 1984.0114210173192, 2038.5544258081466, 15.911229630821943, 1038.5952945267836]","[1369.0, 1369.0, 1198.0, 1369.0, 1369.0, 1369.0, 1369.0, 1369.0, 12.0, 1037.0]","[135, 38, 15, 98, 106, 29, 103, 202, 1, 13]",0.5648909330368042,"[0.5616261959075928, 0.545412540435791, 0.5789139270782471, 0.5494983196258545, 0.5807969570159912, 0.5647799968719482, 0.5650637149810791, 0.5292613506317139, 0.5943892002105713, 0.5791671276092529]"
TSensDP,snap_facebook,1,q_4star_568681,source_348_circle_circle13,1000,10,1.0,0.5,0.5,1242.355508192474,236.3,961.9,1369.0,"[1256.0059961865068, 1713.3343347104121, 1365.7686118065276, 11.953756345081478, 2990.7466537384507, 2422.5798013368467, 1292.6900273503986, 1345.9416312207998, 11.312339975521521, 13.221929254193535]","[1369.0, 1369.0, 1369.0, 12.0, 1369.0, 1369.0, 1369.0, 1369.0, 12.0, 12.0]","[404, 186, 110, 1, 884, 348, 364, 64, 1, 1]",0.5636169910430908,"[0.5850841999053955, 0.5419092178344727, 0.5808086395263672, 0.5428481101989746, 0.5657956600189209, 0.5373153686523438, 0.5729994773864746, 0.5592384338378906, 0.5558745861053467, 0.5942962169647217]"
TSensDP,snap_facebook,1,q_4cycle_be45ed,source_686_circle_circle13,10,10,1.0,0.5,0.5,3131.405159305274,45.0,3077.9,3825.0,"[2651.5980208744763, 3052.48107516418, 2881.093044426516, 3507.3817718923774, 3668.0902844099155, 3304.687313605182, 3868.3808423233245, 2405.1127204910317, 2852.871835923319, 3122.354683942418]","[2591.0, 2999.0, 2911.0, 3440.0, 3764.0, 3185.0, 3764.0, 2387.0, 2827.0, 2911.0]","[35, 45, 42, 52, 56, 47, 59, 32, 40, 42]",0.2937861442565918,"[0.2885122299194336, 0.26754212379455566, 0.29874753952026367, 0.3078584671020508, 0.3261098861694336, 0.2673511505126953, 0.2854025363922119, 0.2870612144470215, 0.2920546531677246, 0.31722164154052734]"
TSensDP,snap_facebook,1,q_4cycle_be45ed,source_686_circle_circle13,100,10,1.0,0.5,0.5,2419.1307094130593,60.3,2411.4,3825.0,"[4246.677233599862, 2263.1337408085374, 598.9818054568786, 2355.6879750701737, 2644.9710213458593, 2270.49095155387, 2977.528743273386, 3145.5312068321373, 5.171988930171711, 3683.1324272597144]","[3825.0, 2291.0, 600.0, 2453.0, 2591.0, 2291.0, 2999.0, 3234.0, 5.0, 3825.0]","[96, 31, 16, 33, 35, 31, 44, 50, 1, 266]",0.30887813568115235,"[0.29073071479797363, 0.3012251853942871, 0.3301050662994385, 0.3384428024291992, 0.32755398750305176, 0.3432807922363281, 0.30800604820251465, 0.25728535652160645, 0.26898646354675293, 0.3231649398803711]"
TSensDP,snap_facebook,1,q_4cycle_be45ed,source_686_circle_circle13,500,10,1.0,0.5,0.5,2317.023286152146,148.3,2290.9,3825.0,"[3.452609113281697, 4525.006546576008, 3550.9869604349547, 3805.163237716143, 3984.0937692310677, 3528.665703663746, 5.192773873228594, 4.312073175653277, 3756.85283373034, 6.506354007037649]","[5.0, 3825.0, 3825.0, 3825.0, 3825.0, 3825.0, 5.0, 5.0, 3764.0, 5.0]","[1, 312, 350, 126, 311, 323, 1, 1, 57, 1]",0.3343220233917236,"[0.31827402114868164, 0.2866685390472412, 0.3321833610534668, 0.25291872024536133, 0.29996442794799805, 0.3269925117492676, 0.312469482421875, 0.5503239631652832, 0.3910481929779053, 0.27237701416015625]"
TSensDP,snap_facebook,1,q_4cycle_be45ed,source_686_circle_circle13,1000,10,1.0,0.5,0.5,2174.523750614032,100.6,1998.0,3825.0,"[3564.0044613812684, 5037.622760658241, 4.346330726472575, 7.722273512030903, 4076.689150791283, -0.232671081679225, 1077.8121426284388, 4532.151240103466, 2.823541497723481, 3442.2982759230727]","[3764.0, 3825.0, 5.0, 5.0, 3825.0, 5.0, 1013.0, 3825.0, 5.0, 3708.0]","[57, 289, 1, 1, 155, 1, 23, 423, 1, 55]",0.3004276752471924,"[0.3019440174102783, 0.30237603187561035, 0.30452966690063477, 0.2952430248260498, 0.25586724281311035, 0.32711029052734375, 0.29375529289245605, 0.2983689308166504, 0.2907562255859375, 0.33432602882385254]"
TSensDP,snap_facebook,1,q_4cycle_be45ed,source_686_circle_circle13,1500,10,1.0,0.5,0.5,2803.460654090961,417.9,2500.8,3825.0,"[3992.1032138426417, 5.5543661738796315, 2178.7857791585106, 6.06826356994069, 3715.599159769496, 3963.6221958296546, 5825.0707499582595, 5439.6744268726925, 2902.456353172316, 5.67203256221403]","[3825.0, 5.0, 2043.0, 5.0, 3825.0, 3825.0, 3825.0, 3825.0, 3825.0, 5.0]","[727, 1, 30, 1, 187, 1182, 965, 459, 626, 1]",0.30019614696502683,"[0.3232748508453369, 0.32822704315185547, 0.29331541061401367, 0.31978774070739746, 0.2969481945037842, 0.34753990173339844, 0.30887842178344727, 0.2673466205596924, 0.28925204277038574, 0.22739124298095703]"
TSensDP,snap_facebook,1,q_4cycle_be45ed,source_686_circle_circle13,10000,10,1.0,0.5,0.5,4128.670527579681,1511.2,2679.0,3825.0,"[7.885017190944725, 3794.298056167234, 15479.40413246502, 6.0322902624323245, -1192.9282307310432, 6109.191432387399, 1604.2801531010473, 3988.6445425272673, 11485.178289439871, 4.719592986636631]","[5.0, 3825.0, 3825.0, 5.0, 3825.0, 3825.0, 3825.0, 3825.0, 3825.0, 5.0]","[1, 61, 4312, 1, 4469, 716, 1222, 572, 3757, 1]",0.3290259599685669,"[0.2571432590484619, 0.353926420211792, 0.3654179573059082, 0.2524867057800293, 0.3809685707092285, 0.347027063369751, 0.34929919242858887, 0.3098948001861572, 0.4010887145996094, 0.2730069160461426]"
TSensDP,snap_facebook,1,q_4path_cb10d8,source_348_circle_circle11,100,10,1.0,0.5,0.5,8821948.401730496,10842.6,8812725.9,9256927.0,"[8752869.15070661, 8735899.333096191, 8828350.513512643, 8894373.75728437, 8706292.489552414, 8850961.079155907, 8868386.182974387, 8750800.569431158, 9044833.233871715, 8786717.707719551]","[8764956.0, 8733223.0, 8818751.0, 8862608.0, 8764956.0, 8829641.0, 8929190.0, 8743772.0, 9009493.0, 8670669.0]","[10661, 10536, 10862, 11022, 10623, 10947, 11254, 10573, 11610, 10338]",0.6640517234802246,"[0.739692211151123, 0.6817221641540527, 0.67140793800354, 0.6537117958068848, 0.6379117965698242, 0.6761069297790527, 0.6245524883270264, 0.5984055995941162, 0.6806185245513916, 0.6763877868652344]"
TSensDP,snap_facebook,1,q_4path_cb10d8,source_348_circle_circle11,10000,10,1.0,0.5,0.5,8887384.654775256,11988.6,8881718.9,9256927.0,"[9327277.457701037, 8862685.60721515, 8757188.935078906, 8770422.242631866, 8382933.203453475, 8609517.994424896, 8775290.634471009, 9263711.424041925, 9192829.891983783, 8931989.156750528]","[9256927.0, 8862608.0, 8786351.0, 8786351.0, 8361035.0, 8609278.0, 8764956.0, 9256927.0, 9203566.0, 8929190.0]","[18767, 11027, 10732, 10703, 9766, 10162, 10609, 13889, 12923, 11308]",0.6918727397918701,"[0.8922042846679688, 0.6520552635192871, 0.6805965900421143, 0.660447359085083, 0.6555876731872559, 0.6990995407104492, 0.6167185306549072, 0.7053790092468262, 0.6714932918548584, 0.6851458549499512]"
TSensDP,snap_facebook,1,q_4path_cb10d8,source_348_circle_circle11,100000,10,1.0,0.5,0.5,8165198.822515015,18472.7,8123608.5,9256927.0,"[6214953.20660775, 9273241.878194353, 8016108.542276921, 8631535.72074471, 7399087.935381334, 9157210.557302075, 6311743.289157153, 9287915.980750088, 9703731.548463227, 7656459.566272538]","[6219620.0, 9256927.0, 8025330.0, 8639793.0, 7400459.0, 9256927.0, 6274800.0, 9256927.0, 9256927.0, 7648375.0]","[7859, 20788, 9423, 10227, 8743, 19190, 7913, 45085, 46497, 9002]",0.8352448463439941,"[0.6337175369262695, 0.8856279850006104, 0.5689358711242676, 0.6477150917053223, 0.6088695526123047, 0.8812756538391113, 0.5957181453704834, 1.4007747173309326, 1.5370879173278809, 0.5927259922027588]"
TSensDP,snap_facebook,1,q_4path_cb10d8,source_348_circle_circle11,300000,10,1.0,0.5,0.5,9078283.810749616,83993.9,9106031.3,9256927.0,"[9289282.447260112, 9279706.4478448, 9526115.700653374, 9691635.011085737, 9135905.27739622, 9314177.748529727, 7744315.564388266, 9179216.504498394, 9049397.388245467, 8573086.017594045]","[9256927.0, 9256927.0, 9256927.0, 9256927.0, 9256927.0, 9256927.0, 7747970.0, 9256927.0, 9256927.0, 9256927.0]","[20387, 56880, 54731, 189427, 108516, 21611, 9101, 104399, 89260, 185627]",2.2670918226242067,"[0.8828041553497314, 1.7189209461212158, 1.6154086589813232, 4.573504686355591, 2.8432605266571045, 0.8848764896392822, 0.6422669887542725, 2.7281434535980225, 2.3780407905578613, 4.403691530227661]"
TSensDP,snap_facebook,1,q_4path_cb10d8,source_348_circle_circle11,500000,10,1.0,0.5,0.5,9245680.62395817,149282.8,8919535.4,9256927.0,"[8745766.948152242, 9186898.935493497, 6390848.498009753, 10257684.241681311, 9226405.507164413, 9288790.443340905, 10930385.058715848, 10270264.768011516, 9043059.5633771, 9116702.275635116]","[8786351.0, 9256927.0, 6393880.0, 9256927.0, 9216634.0, 9256927.0, 9256927.0, 9256927.0, 9256927.0, 9256927.0]","[10752, 129669, 7965, 119716, 13280, 100534, 295951, 345314, 327707, 141940]",3.6409467697143554,"[0.630460262298584, 3.146759510040283, 0.5957467555999756, 2.998873472213745, 0.7239718437194824, 2.5432238578796387, 6.9813244342803955, 7.785736322402954, 7.571854591369629, 3.431516647338867]"
TSensDP,snap_facebook,1,q_4path_cb10d8,source_348_circle_circle11,1000000,10,1.0,0.5,0.5,3846791.4056356917,39525.7,3797213.8,9256927.0,"[0.6113078395018019, -1.6552796642845466, 6797801.121527572, 1.5202849302771215, 9967056.128333122, 2987740.4120502276, 9084219.96323028, 7373824.1731777955, 2257265.107588108, 6.67413671562328]","[0.0, 0.0, 6848796.0, 0.0, 9256927.0, 2990058.0, 9256927.0, 7365599.0, 2253831.0, 0.0]","[1, 1, 8258, 1, 336485, 5806, 30675, 8701, 5328, 1]",1.2876154899597168,"[0.33748650550842285, 0.405245304107666, 0.625011682510376, 0.3971216678619385, 7.977479457855225, 0.49430251121520996, 1.1116905212402344, 0.6620955467224121, 0.5450356006622314, 0.32068610191345215]"
TSensDP,snap_facebook,1,q_4star_19e532,source_348_circle_circle13,1,10,1.0,0.5,0.5,1474.9986462793563,17.2,1472.8,1557.0,"[1546.2173379099918, 1394.8943099008889, 1572.2394301513364, 1531.5050101423928, 1563.7763057500638, 1547.665574721561, 1444.6053974760462, 1279.0330843691165, 1487.7409803091518, 1382.3090320630188]","[1501.0, 1386.0, 1557.0, 1557.0, 1501.0, 1501.0, 1501.0, 1281.0, 1557.0, 1386.0]","[17, 15, 21, 20, 17, 17, 17, 14, 19, 15]",0.5689889192581177,"[0.5494465827941895, 0.5205345153808594, 0.6006817817687988, 0.5762388706207275, 0.47939491271972656, 0.6228828430175781, 0.6351706981658936, 0.599529504776001, 0.5726761817932129, 0.5333333015441895]"
TSensDP,snap_facebook,1,q_4star_19e532,source_348_circle_circle13,10,10,1.0,0.5,0.5,1479.6054623975288,19.9,1506.8,1557.0,"[1559.1031581533177, 1503.1196613140542, 1563.0515221698668, 1211.9688505896436, 1528.9222816142164, 1509.2235424915011, 1356.9130863174307, 1504.6498823730806, 1552.8215310510823, 1506.281107901094]","[1557.0, 1519.0, 1501.0, 1225.0, 1519.0, 1557.0, 1557.0, 1519.0, 1557.0, 1557.0]","[22, 18, 17, 13, 18, 28, 26, 18, 19, 20]",0.5682697296142578,"[0.5789618492126465, 0.5279171466827393, 0.5602946281433105, 0.596834659576416, 0.5728988647460938, 0.6108801364898682, 0.5572445392608643, 0.551811695098877, 0.5864229202270508, 0.5394308567047119]"
TSensDP,snap_facebook,1,q_4star_19e532,source_348_circle_circle13,30,10,1.0,0.5,0.5,1338.7217677601125,22.3,1354.7,1557.0,"[1267.930911933873, 1458.3542076306126, 1299.4502650627205, 1443.8084893005248, 1243.2924190850042, 1238.027005131614, 1537.716077074409, 1583.8852866495097, 857.1091542271504, 1457.6438615057093]","[1281.0, 1557.0, 1281.0, 1450.0, 1225.0, 1225.0, 1557.0, 1557.0, 857.0, 1557.0]","[14, 61, 14, 16, 13, 13, 28, 19, 10, 35]",0.564858865737915,"[0.5842857360839844, 0.5683648586273193, 0.6031410694122314, 0.5682401657104492, 0.5667855739593506, 0.576225757598877, 0.5912661552429199, 0.568272590637207, 0.5028994083404541, 0.5191073417663574]"
TSensDP,snap_facebook,1,q_4star_19e532,source_348_circle_circle13,50,10,1.0,0.5,0.5,1097.7298300648897,24.4,1092.7,1557.0,"[1655.178210293547, 733.28513298069, 1131.3597622859477, 1514.090717161961, 966.9996884207246, 628.4532825215546, 20.854570802462522, 1540.6013647803816, 1225.2175473689167, 1561.2580240327072]","[1557.0, 717.0, 1121.0, 1557.0, 989.0, 627.0, 20.0, 1557.0, 1225.0, 1557.0]","[55, 9, 12, 25, 11, 8, 1, 31, 13, 79]",0.5553393602371216,"[0.5133056640625, 0.5499317646026611, 0.6039144992828369, 0.5497181415557861, 0.5433828830718994, 0.5348432064056396, 0.545412540435791, 0.5963501930236816, 0.5968062877655029, 0.519728422164917]"
TSensDP,snap_facebook,1,q_4star_19e532,source_348_circle_circle13,100,10,1.0,0.5,0.5,1303.859049484919,68.3,1316.2,1557.0,"[1451.0705015096698, 18.35958086335885, 1456.284671027416, 1620.6794664279532, 1869.5949082681434, 1530.829452827514, 1310.3784161932617, 948.3629710978869, 1365.1378304510934, 1467.8926961828938]","[1386.0, 20.0, 1557.0, 1557.0, 1557.0, 1557.0, 1557.0, 857.0, 1557.0, 1557.0]","[15, 1, 140, 33, 185, 160, 74, 10, 34, 31]",0.5423523187637329,"[0.5682852268218994, 0.522517204284668, 0.5222620964050293, 0.5925333499908447, 0.4903595447540283, 0.544133186340332, 0.5448024272918701, 0.5749099254608154, 0.5243568420410156, 0.5393633842468262]"
TSensDP,snap_facebook,1,q_4star_19e532,source_348_circle_circle13,1000,10,1.0,0.5,0.5,-860.0888465902156,300.4,634.8,1557.0,"[19.582601632325552, 20.26220993752719, -14220.558768208113, 19.584325533580174, 1387.3456673252972, 20.29070623426084, 22.208836153795097, 1652.6333950773912, 21.314255749146227, 2456.448304662634]","[20.0, 20.0, 1557.0, 20.0, 1557.0, 20.0, 20.0, 1557.0, 20.0, 1557.0]","[1, 1, 1985, 1, 160, 1, 1, 152, 1, 701]",0.5698440313339234,"[0.5755987167358398, 0.6157591342926025, 0.5656907558441162, 0.5712404251098633, 0.571434736251831, 0.5371725559234619, 0.5645411014556885, 0.5770514011383057, 0.5580806732177734, 0.561870813369751]"
TSensDP,snap_facebook,1,q_4path_93f4e3,source_348_circle_circle11,100,10,1.0,0.5,0.5,1875570.4706658428,3617.1,1879657.6,2012183.0,"[1896197.4138959004, 1821982.5148632063, 1858901.7829915148, 1907332.479318733, 1751819.9238586447, 1894730.971988164, 1903220.1700320109, 1901411.6992699082, 1900330.1032307977, 1919777.6472095468]","[1894877.0, 1823337.0, 1894877.0, 1905755.0, 1759833.0, 1894877.0, 1905755.0, 1905755.0, 1905755.0, 1905755.0]","[3615, 3556, 3578, 3675, 3480, 3579, 3712, 3649, 3643, 3684]",0.5119104623794556,"[0.512721061706543, 0.4953320026397705, 0.5071184635162354, 0.5132317543029785, 0.48305320739746094, 0.5089402198791504, 0.5207147598266602, 0.516282320022583, 0.532243013381958, 0.5294678211212158]"
TSensDP,snap_facebook,1,q_4path_93f4e3,source_348_circle_circle11,10000,10,1.0,0.5,0.5,1836158.0845518343,4364.9,1830767.0,2012183.0,"[1664292.7870184022, 1916182.507996795, 1899226.5462978627, 2030047.9752843063, 1756949.6415268965, 1572651.1047564307, 2061909.3908339108, 1901316.3666980134, 2003632.0128400314, 1555372.5122656925]","[1676414.0, 1917074.0, 1905755.0, 1983567.0, 1759833.0, 1572304.0, 2012183.0, 1905755.0, 2012183.0, 1562602.0]","[3390, 3981, 3758, 4270, 3493, 3246, 9830, 3643, 4851, 3187]",0.4854837417602539,"[0.46553754806518555, 0.46544384956359863, 0.4865224361419678, 0.4538998603820801, 0.4527420997619629, 0.46259379386901855, 0.5812051296234131, 0.46420788764953613, 0.5228281021118164, 0.49985671043395996]"
TSensDP,snap_facebook,1,q_4path_93f4e3,source_348_circle_circle11,100000,10,1.0,0.5,0.5,1372581.2566086594,14995.4,1376388.5,2012183.0,"[1797152.5655233809, 2011925.0865117689, -1.7722101602649942, 2085216.882356707, 2041503.4753453902, 16583.849226421607, 2010902.1695968357, 1903735.1645488783, 1819306.2266791125, 39488.91850825839]","[1823337.0, 2012183.0, 0.0, 2012183.0, 2012183.0, 16288.0, 2012183.0, 2012183.0, 1823337.0, 40008.0]","[3566, 36628, 1, 9942, 5585, 676, 11237, 77856, 3568, 895]",0.7043162822723389,"[0.4786062240600586, 1.2194056510925293, 0.3399844169616699, 0.5447735786437988, 0.45258069038391113, 0.37435007095336914, 0.6344096660614014, 2.089454412460327, 0.4790935516357422, 0.43050456047058105]"
TSensDP,snap_facebook,1,q_4path_93f4e3,source_348_circle_circle11,300000,10,1.0,0.5,0.5,1430969.7642972178,66364.6,1357837.0,2012183.0,"[2006338.9477671804, 2050670.8328499023, 2086806.6440246142, 2439923.969829332, 1.0104143265544636, 1996217.2557609049, 1504684.45500695, -0.9819536076741324, 2225056.6759825335, -1.1667099569755668]","[2012183.0, 2012183.0, 2012183.0, 2012183.0, 0.0, 2012183.0, 1505272.0, 0.0, 2012183.0, 0.0]","[43053, 31552, 136111, 61838, 1, 192368, 3171, 1, 195550, 1]",1.8283761501312257,"[1.338592767715454, 1.1245622634887695, 3.2686750888824463, 1.8128676414489746, 0.3347933292388916, 4.621730089187622, 0.3997197151184082, 0.37561559677124023, 4.668874502182007, 0.3383305072784424]"
TSensDP,snap_facebook,1,q_4path_93f4e3,source_348_circle_circle11,500000,10,1.0,0.5,0.5,1111591.50759463,46451.6,1120574.1,2012183.0,"[0.4979991427357155, 1151303.4300959073, 1972330.5997785884, 2015796.1548325706, 2012082.172737193, -1.4306615534520724, 1999240.7153526712, 4.259672331783273, 1965160.7383660027, -2.0622265549069505]","[0.0, 1144826.0, 2012183.0, 2012183.0, 2012183.0, 0.0, 2012183.0, 0.0, 2012183.0, 0.0]","[1, 2602, 29417, 67466, 80841, 1, 63604, 1, 220582, 1]",1.3809237003326416,"[0.36849045753479004, 0.4543647766113281, 1.0054395198822021, 1.8278026580810547, 2.059846878051758, 0.3599557876586914, 1.758242130279541, 0.35878586769104004, 5.2753870487213135, 0.34092187881469727]"
TSensDP,snap_facebook,1,q_4path_93f4e3,source_348_circle_circle11,1000000,10,1.0,0.5,0.5,814654.4832488581,68323.0,1006091.5,2012183.0,"[1902034.9900103712, 1686836.9589269443, 2195092.371256367, -3.1444155968340084, 8.211510533659283, 1.7766965576303066, 1971018.1148813418, 391566.0091786515, -10.245971705247197, -0.20958488210869852]","[2012183.0, 2012183.0, 2012183.0, 0.0, 0.0, 0.0, 2012183.0, 2012183.0, 0.0, 0.0]","[103286, 81993, 88155, 1, 1, 1, 47363, 362428, 1, 1]",1.8463495969772337,"[2.635216474533081, 2.122380495071411, 2.2772152423858643, 0.3372073173522949, 0.41425561904907227, 0.3700265884399414, 1.4176816940307617, 8.141103982925415, 0.3618581295013428, 0.3865504264831543]"
TSensDP,snap_facebook,1,q_4path_8ac4a3,source_686_circle_circle13,100,10,1.0,0.5,0.5,250460.31305648386,3557.0,244212.8,388576.0,"[259318.4759701383, 228989.2206888678, 239897.43775564167, 245826.7628273552, 237285.74065280586, 245173.44343209782, 283178.10510679486, 240720.1401318673, 289085.712076404, 235128.09192286595]","[235363.0, 242305.0, 238795.0, 238795.0, 215267.0, 249538.0, 275911.0, 238795.0, 271996.0, 235363.0]","[3431, 3598, 3508, 3463, 3176, 3634, 3937, 3505, 3900, 3418]",0.4614716529846191,"[0.46855902671813965, 0.4339721202850342, 0.42815566062927246, 0.4938950538635254, 0.4947645664215088, 0.48081254959106445, 0.49347925186157227, 0.4057047367095947, 0.48760151863098145, 0.42777204513549805]"
TSensDP,snap_facebook,1,q_4path_8ac4a3,source_686_circle_circle13,10000,10,1.0,0.5,0.5,188919.73635933868,5018.5,202239.4,388576.0,"[182940.43556991158, 119948.22250047051, 224692.56908914514, 0.3221279461163125, 293233.6655013062, 270924.63348462194, 0.7536125327566893, 368200.6506224881, 211741.6775839851, 217514.43350097956]","[171016.0, 124529.0, 228576.0, 0.0, 296797.0, 388576.0, 0.0, 388576.0, 209057.0, 215267.0]","[2756, 2403, 3380, 1, 4520, 17102, 1, 13649, 3080, 3293]",0.4946405410766602,"[0.3886451721191406, 0.4247746467590332, 0.4365532398223877, 0.3666493892669678, 0.5050733089447021, 0.7479546070098877, 0.35788893699645996, 0.7519357204437256, 0.48088741302490234, 0.48604297637939453]"
TSensDP,snap_facebook,1,q_4path_8ac4a3,source_686_circle_circle13,100000,10,1.0,0.5,0.5,197325.44888052388,13721.0,193194.6,388576.0,"[230947.97308564774, 347013.06933810975, 1403.3228980596791, -0.5961383693810108, 159818.8000839175, -1.2982006229658618, 418956.4770989375, 3.425653841158203, 393778.3272099245, 421334.9877757933]","[218563.0, 388576.0, 1708.0, 0.0, 157371.0, 0.0, 388576.0, 0.0, 388576.0, 388576.0]","[3313, 35623, 438, 1, 2665, 1, 21552, 1, 61135, 12481]",0.6771720170974731,"[0.43224501609802246, 1.1637208461761475, 0.3199920654296875, 0.4000577926635742, 0.44811463356018066, 0.38485097885131836, 0.9069836139678955, 0.35999083518981934, 1.7038118839263916, 0.6519525051116943]"
TSensDP,snap_facebook,1,q_4path_8ac4a3,source_686_circle_circle13,300000,10,1.0,0.5,0.5,242235.55790774352,38865.1,230456.5,388576.0,"[199041.17769138256, 363169.48227689613, 515642.7067529303, -3.3270842264941867, 1.181787749211912, 392825.0283471522, 6.244094160575961, -5.333545195446133, 338465.86989265494, 613212.548863931]","[388576.0, 361685.0, 388576.0, 0.0, 0.0, 388576.0, 0.0, 0.0, 388576.0, 388576.0]","[61970, 5808, 118297, 1, 1, 71963, 1, 1, 17587, 113022]",1.1930829524993896,"[1.6832797527313232, 0.5034871101379395, 2.866767406463623, 0.3173704147338867, 0.37122416496276855, 1.9323923587799072, 0.33838367462158203, 0.35689568519592285, 0.7974684238433838, 2.7635605335235596]"
TSensDP,snap_facebook,1,q_4path_8ac4a3,source_686_circle_circle13,500000,10,1.0,0.5,0.5,206694.83141236726,48406.0,194288.0,388576.0,"[1.1589725213593725, 524214.83877904067, 393850.08648125385, 135329.90891534058, -0.19187806242961974, -0.6904316537085794, -2.065154867112826, -1.7386363076748217, 559918.6392925241, 453638.36778388254]","[0.0, 388576.0, 388576.0, 388576.0, 0.0, 0.0, 0.0, 0.0, 388576.0, 388576.0]","[1, 121529, 46381, 161966, 1, 1, 1, 1, 85735, 68444]",1.3940086841583252,"[0.3504483699798584, 2.971914291381836, 1.3603284358978271, 3.8722259998321533, 0.33638620376586914, 0.3317742347717285, 0.33785510063171387, 0.37460899353027344, 2.2228477001190186, 1.7816975116729736]"
TSensDP,snap_facebook,1,q_4path_8ac4a3,source_686_circle_circle13,1000000,10,1.0,0.5,0.5,147398.06978318695,137562.2,179309.9,388576.0,"[236155.57573842685, -4.412931317460145, 0.0358180445206831, -296883.4567562551, 348783.2986867331, -0.7637474584612268, 238184.71303411614, -0.8964643707677897, -2.219827641245212, 947748.8242815923]","[388576.0, 0.0, 0.0, 388576.0, 388576.0, 0.0, 238795.0, 0.0, 0.0, 388576.0]","[56841, 1, 1, 389024, 63669, 1, 3439, 1, 1, 862644]",3.2732713460922236,"[1.5697028636932373, 0.34594297409057617, 0.3715696334838867, 8.72439432144165, 1.7232441902160645, 0.3397948741912842, 0.43811869621276855, 0.3660731315612793, 0.34699177742004395, 18.50688099861145]"
TSensDP,snap_facebook,1,q_triangle_d99715,source_348_circle_circle11,1,10,1.0,0.5,0.5,10253.871117741632,22.7,10290.2,10366.0,"[10458.072269285438, 10297.674990714166, 10125.334761605636, 10326.361684050442, 10102.830011377771, 10050.66129733629, 10279.676332547573, 10243.041305886209, 10297.19190413546, 10357.866620477342]","[10366.0, 10366.0, 10144.0, 10320.0, 10144.0, 10144.0, 10366.0, 10366.0, 10320.0, 10366.0]","[27, 23, 21, 22, 21, 21, 23, 24, 22, 23]",0.4599922418594361,"[0.4868757724761963, 0.4815192222595215, 0.44217467308044434, 0.43132615089416504, 0.4459545612335205, 0.4884476661682129, 0.4459054470062256, 0.4783346652984619, 0.4217963218688965, 0.4775879383087158]"
TSensDP,snap_facebook,1,q_triangle_d99715,source_348_circle_circle11,30,10,1.0,0.5,0.5,9739.294145922084,22.1,9712.6,10366.0,"[10115.12461217666, 10231.434463427313, 10144.307320196554, 10443.350323024288, 10224.846011269636, 10397.020992490296, 8289.517066332479, 6866.610301181461, 10434.440040190466, 10246.290328931678]","[10144.0, 10320.0, 10144.0, 10144.0, 10144.0, 10366.0, 8300.0, 6878.0, 10366.0, 10320.0]","[21, 22, 21, 21, 21, 36, 17, 15, 25, 22]",0.4952572107315064,"[0.49062132835388184, 0.4463810920715332, 0.45741748809814453, 0.47914886474609375, 0.4779551029205322, 0.4754023551940918, 0.46381473541259766, 0.4632887840270996, 0.5878522396087646, 0.6106901168823242]"
